URL,FILE SIZE,OUTGOING URLS,CONTENT-TYPE
http://www.nydailynews.com/amp/newswires/sports/dodgers-turner-hit-pitch-hand-leaves-game-article-1.3511701,24669,30,text/html
http://www.nydailynews.com/life-style/health/gnc-adopt-new-testing-standards-crackdown-article-1.2167380,86696,105,text/html
http://www.nydailynews.com/newswires/sports/brickley-leads-panthers-exhibition-win-predators-article-1.3507583,93757,109,text/html
http://www.nydailynews.com/amp/newswires/new-york/police-drunken-driver-drives-bike-tour-injuring-3-article-1.3486049,24687,30,text/html
http://www.nydailynews.com/autos/street-smarts/bizarre-car-week-1987-land-rover-defender-pickup-article-1.2462975,88797,114,text/html
http://www.nydailynews.com/life-style/health/bill-gates-reveals-public-biggest-health-threats-article-1.3493587,90747,114,text/html
http://www.nydailynews.com/entertainment/gossip/celebrity-fit-club-stars-stay-shape-gallery-1.1114242?pmSlide=1.2064057,69469,23,text/html
http://www.nydailynews.com/entertainment/15-not-rocky-gallery-1.2882502,67366,22,text/html
http://www.nydailynews.com/autos/nissan/2018-nissan-armada-review-ratings-photos-specifications-2018-1.3487307,35918,112,text/html
http://www.nydailynews.com/autos/chevrolet/details/colors/chevrolet-malibu-hybrid-2016-1.2734425?vtype=colors,35727,108,text/html
http://www.nydailynews.com/sports/baseball/mets/rafael-montero-pitched-mets-roster-article-1.3013238,91652,112,text/html
http://www.nydailynews.com/life-style/world-wingsuit-championship-gallery-1.3487809,67539,22,text/html
http://www.nydailynews.com/entertainment/dwayne-rock-johnson-meets-boy-saved-brother-drowning-article-1.3471628,97154,115,text/html
http://www.nydailynews.com/entertainment/best-celebrity-twitter-photos-2011-gallery-1.999021?pmSlide=1.3509757,69544,22,text/html
http://www.nydailynews.com/amp/autos/2018-jaguar-xjl-game-of-drones-race-viral-video-article-1.3508610,25929,32,text/html
http://www.nydailynews.com/newswires/entertainment/claire-foy-scones-bafta-pre-emmy-tea-party-article-1.3500980,90023,109,text/html
http://www.nydailynews.com/newswires/sports/belgium-awaits-uefa-move-brussels-stadium-euro-2020-article-1.3506235,87720,107,text/html
http://www.nydailynews.com/autos/chevrolet/details/colors/chevrolet-volt-2017-1.2985551?vtype=colors,34741,107,text/html
http://www.nydailynews.com/autos/ford/ford-edge-2017-1.2993588,35413,115,text/html
http://www.nydailynews.com/life-style/painter-chuck-close-subway-art-divorce-longevity-article-1.3506879,86876,109,text/html
http://www.nydailynews.com/news/national/florida-hot-accused-anti-semitic-facebook-posts-article-1.3496864,87776,113,text/html
http://www.nydailynews.com/tags/michelle-williams,108831,159,text/html
http://www.nydailynews.com/news/national/weiner-joked-sexting-lead-latest-scandal-article-1.2770183,91415,110,text/html
http://www.nydailynews.com/new-york/vintage-times-square-back-defining-moments-gallery-1.3400461?pmSlide=1.3400460,67803,22,text/html
http://www.nydailynews.com/newswires/news/national/7-4-million-power-utility-workers-respect-article-1.3488663,89017,108,text/html
http://www.nydailynews.com/amp/newswires/new-york/pence-flight-93-passengers-saved-life-9-11-article-1.3487518,30472,30,text/html
http://www.nydailynews.com/entertainment/celebrities-donated-hurricane-harvey-relief-gallery-1.3458066,67816,22,text/html
http://www.nydailynews.com/autos/news/2017-kia-forte-sedan-top-safety-pick-article-1.3345880,84704,110,text/html
http://www.nydailynews.com/news/politics/congress-approves-board-oversee-puerto-rico-70b-debt-article-1.2693418,90355,109,text/html
http://www.nydailynews.com/tags/brian-boyle,103497,140,text/html
http://www.nydailynews.com/news/national/gonzalez-puerto-rico-faces-colonial-style-takeover-ease-debt-article-1.2651777,90052,113,text/html
http://www.nydailynews.com/newswires/entertainment/espn-college-gameday-coming-times-square-new-york-article-1.3495506,86922,107,text/html
http://www.nydailynews.com/news/national/manafort-spokesman-grand-jury-hours-article-1.3498380,88197,112,text/html
http://www.nydailynews.com/autos/types/suv/2016-dna-award-winner-honda-pilot-article-1.2563803,84391,118,text/html
http://www.nydailynews.com/autos/buick/details/pricing/buick-regal-2018-1.3043216?vtype=price,35033,108,text/html
http://www.nydailynews.com/autos/subaru/subaru-legacy-2016-1.2324788,38241,110,text/html
http://www.nydailynews.com/entertainment/gossip/francia-raisa-mom-discusses-kidney-donation-selena-gomez-article-1.3498305,95303,114,text/html
http://www.nydailynews.com/sports/baseball/mets/mets-insider-jay-bruce-continues-slump-rangers-article-1.3397830,90614,113,text/html
http://www.nydailynews.com/autos/news/2018-porsche-cayenne-testing-video-article-1.3430090,83287,113,text/html
http://www.nydailynews.com/authors?author=Amanda-Silvestri&page=4,105978,157,text/html
http://www.nydailynews.com/sports/football/ezekiel-elliott-domestic-violence-accuser-speaks-article-1.3351287,90284,112,text/html
http://www.nydailynews.com/authors?author=Elizabeth-Elizalde,106065,160,text/html
http://www.nydailynews.com/autos/gmc/gmc-sierra-denali-3500hd-2016-1.2555832,39062,110,text/html
http://www.nydailynews.com/autos/news/ford-introduces-electrified-police-responder-hybrid-sedan-article-1.3039229,91170,115,text/html
http://www.nydailynews.com/news/world/man-arrested-connection-maelys-de-araujo-disappearance-article-1.3457418,89618,110,text/html
http://www.nydailynews.com/autos/gallery-2017-toyota-tundra-photos-gallery-1.3123713,26850,20,text/html
http://www.nydailynews.com/autos/toyota/details/pricing/toyota-tundra-2018-1.3017382?vtype=price,34843,107,text/html
http://www.nydailynews.com/autos/gmc/gmc-sierra-1500-2017-1.2858536,35506,114,text/html
http://www.nydailynews.com/sports/baseball/army-veteran-asked-american-flag-braves-tailgate-article-1.3344818,87601,109,text/html
http://www.nydailynews.com/entertainment/gossip/confidential/manny-pacquiao-good-beat-playlist-article-1.2207243,97122,123,text/html
http://www.nydailynews.com/autos/bmw/bmw-3-series-gran-turismo-2015-1.2078667,36199,108,text/html
http://www.nydailynews.com/autos/news/volvo-electric-vehicles-hybrids-2019-article-1.3302782,86218,113,text/html
http://www.nydailynews.com/amp/autos/street-smarts/8-great-traits-2018-toyota-camry-list-article-1.3403337,41651,33,text/html
http://www.nydailynews.com/news/national/lawsuits-allege-sex-scandal-coroner-office-article-1.3504469,89746,113,text/html
http://www.nydailynews.com/sports/football/giants/photos-parcells-hall-fame-career-gallery-1.1254018?pmSlide=1.1254016,68577,22,text/html
http://www.nydailynews.com/sports/football/giants/photos-parcells-hall-fame-career-gallery-1.1254018?pmSlide=1.1254017,68464,22,text/html
http://www.nydailynews.com/autos/tags/toyota-yaris-ia,57474,105,text/html
http://www.nydailynews.com/autos/chevrolet/details/specs/2018-chevrolet-silverado-1500-review-ratings-photos-specifications-2018-1.3451674?vtype=specs,35544,107,text/html
http://www.nydailynews.com/authors?author=Nicole-Bitette&page=1,106703,162,text/html
http://www.nydailynews.com/entertainment/dwayne-johnson-greatest-enemies-gallery-1.3140112,69044,22,text/html
http://www.nydailynews.com/authors?author=Nicole-Bitette&page=2,106930,162,text/html
http://www.nydailynews.com/entertainment/zach-braff-face-erectile-dysfunction-russia-article-1.3495490,87438,113,text/html
http://www.nydailynews.com/news/politics/mueller-talk-spicer-priebus-wh-aides-article-1.3481157,91723,120,text/html
http://www.nydailynews.com/autos/lexus/details/features/lexus-lx-2017-1.2933211?vtype=features,34460,107,text/html
http://www.nydailynews.com/authors?author=Nicole-Bitette&page=5,106773,162,text/html
http://www.nydailynews.com/newswires/news/national/supreme-court-justice-temporarily-preserves-trump-refugee-ban-article-1.3488556,88272,108,text/html
http://www.nydailynews.com/autos/first-pictures-2018-buick-enclave-gallery-1.3047906,26926,20,text/html
http://www.nydailynews.com/news/national/multiple-deaths-reported-fla-irma-wake-poses-new-threats-article-1.3492623,95298,121,text/html
http://www.nydailynews.com/life-style/best-time-year-maine-eat-lobster-article-1.3440067,98083,113,text/html
http://www.nydailynews.com/sports/more-sports/transgender-boy-mack-beggs-wins-girls-state-wrestling-title-article-1.2982450,90107,108,text/html
http://www.nydailynews.com/sports/baseball/mets/mets-dreary-weather-fall-lowly-padres-4-3-article-1.3196989,90928,112,text/html
http://www.nydailynews.com/news/world/obama-celebrates-paris-climate-deal-effect-month-article-1.2818869,87639,113,text/html
http://www.nydailynews.com/entertainment/white-house-correspondents-dinner-years-gallery-1.2617827,69207,22,text/html
http://www.nydailynews.com/autos/tags/subaru-crosstrek,58466,109,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-c-class-coupe-2017-1.2973328,35449,111,text/html
http://www.nydailynews.com/newswires/news/business/latest-bipartisan-effort-improve-obamacare-article-1.3506112,93460,107,text/html
http://www.nydailynews.com/news/politics/anthony-weiner-sext-photo-son-triggers-city-probe-article-1.2773357,91965,117,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-gls-class-2017-1.2798222,36251,111,text/html
http://www.nydailynews.com/authors?author=Nathan-Runkle,95651,113,text/html
http://www.nydailynews.com/autos/gallery-2018-mazda-cx-3-photos-gallery-1.3458206?pmSlide=1.3458244,27306,20,text/html
http://www.nydailynews.com/autos/gallery-2018-mazda-cx-3-photos-gallery-1.3458206?pmSlide=1.3458243,27148,20,text/html
http://www.nydailynews.com/news/national/dreamer-protected-daca-deported-mexico-presid-article-1.3071333,94591,118,text/html
http://www.nydailynews.com/autos/jeep/jeep-grand-cherokee-srt-2016-1.2487752,39504,110,text/html
http://www.nydailynews.com/autos/ford/details/colors/ford-mustang-coupe-2017-1.2896468?vtype=colors,35003,107,text/html
http://www.nydailynews.com/amp/life-style/eats/starbucks-new-mermaid-frap-mexico-article-1.3442871,29635,35,text/html
http://www.nydailynews.com/autos/toyota/details/colors/toyota-rav4-2016-1.2485024?vtype=colors,34671,107,text/html
http://www.nydailynews.com/autos/latest-reviews/2018-mercedes-benz-e-class-e400-coupe-first-drive-article-1.3250220,108369,129,text/html
http://www.nydailynews.com/autos/tags/equinox,59962,115,text/html
http://www.nydailynews.com/news/politics/pataki-ravitch-harry-wilson-mulled-puerto-rico-fiscal-board-article-1.2694282,91653,113,text/html
http://www.nydailynews.com/amp/sports/basketball/nets/tyler-zeller-sign-two-year-deal-nets-report-article-1.3487971,25168,32,text/html
http://www.nydailynews.com/autos/honda/honda-accord-coupe-2016-1.2381691,37114,109,text/html
http://www.nydailynews.com/amp/sports/football/richard-sherman-nfl-injury-report-gamblers-article-1.3509872,25233,30,text/html
http://www.nydailynews.com/entertainment/baywatch-beach-babes-loved-gallery-1.2668692,67644,22,text/html
http://www.nydailynews.com/news/national/woman-labor-trapped-home-irma-article-1.3495733,86907,112,text/html
http://www.nydailynews.com/autos/mitsubishi/details/pricing/mitsubishi-eclipse-cross-2018-1.3008060?vtype=price,35112,107,text/html
http://www.nydailynews.com/autos/hyundai/hyundai-santa-fe-review-ratings-photos-specifications-2017-1.2758213,35986,112,text/html
http://www.nydailynews.com/new-york/education/stringer-threatens-subpoena-school-board-lost-computers-article-1.3447003,87355,108,text/html
http://www.nydailynews.com/news/world/suicide-bombers-strike-damascus-justice-building-restaurant-article-1.2998558,91407,109,text/html
http://www.nydailynews.com/new-york/manhattan/city-council-speaker-backs-puerto-rican-separatist-parade-flap-article-1.3195634,91349,117,text/html
http://www.nydailynews.com/news/politics/trump-admin-demands-steep-cuts-state-department-budget-article-1.2998190,89998,112,text/html
http://www.nydailynews.com/horoscopes/weekly?type=weekly&c=taurus&d=20170921,117025,141,text/html
http://www.nydailynews.com/entertainment/tv/laura-dern-wins-emmy-loses-google-jackie-hoffman-article-1.3503998,93598,118,text/html
http://www.nydailynews.com/sports/all-jumpsuit-team-sports-stars-trouble-law-gallery-1.56536?pmSlide=1.67330,69015,22,text/html
http://www.nydailynews.com/newswires/entertainment/robot-conducts-tenor-bocelli-orchestra-pisa-article-1.3493249,90184,109,text/html
http://www.nydailynews.com/news/world/storm-tracker-maria-closes-dominican-republic-article-1.3510201,186101,104,text/html
http://www.nydailynews.com/news/national/pennsylvania-mayor-censored-racist-facebook-photos-article-1.2816404,92366,117,text/html
http://www.nydailynews.com/autos/chevrolet/details/features/chevrolet-malibu-hybrid-2016-1.2734425?vtype=features,35737,108,text/html
http://www.nydailynews.com/news/national/retired-posthumously-awarded-u-s-coast-guard-top-honor-article-1.2715936,88726,107,text/html
http://www.nydailynews.com/news/world/netanyahu-invites-palestinian-leader-abbas-israel-parliament-article-1.2802503,90224,110,text/html
http://www.nydailynews.com/newswires/sports/morgan-scores-women-beat-new-zealand-5-0-article-1.3507431,89365,109,text/html
http://www.nydailynews.com/autos/volkswagen/details/specs/volkswagen-touareg-2017-1.2817482?vtype=specs,34893,107,text/html
http://www.nydailynews.com/autos/latest-reviews/2015-range-rover-evoque-tag-team-test-drive-article-1.2431009,100652,122,text/html
http://www.nydailynews.com/news/world/van-rams-bus-stops-marseille-france-no-terror-link-article-1.3429059,88420,113,text/html
http://www.nydailynews.com/new-york/new-york-daily-news-front-pages-gallery-1.2943303?old,66798,23,text/html
http://www.nydailynews.com/autos/latest-reviews/test-drive-review-2016-land-rover-discovery-sport-article-1.2460205,98435,122,text/html
http://www.nydailynews.com/new-york/education/nyc-schools-short-phys-ed-offerings-stats-show-article-1.3458792,88059,111,text/html
http://www.nydailynews.com/autos/gmc/details/pricing/gmc-sierra-1500-2015-1.2078737?vtype=price,35636,107,text/html
http://www.nydailynews.com/sports/mets-pitchers-lived-potential-gallery-1.3234211?pmSlide=1.3234321,70068,22,text/html
http://www.nydailynews.com/autos/mitsubishi/details/specs/mitsubishi-eclipse-cross-2018-1.3008060?vtype=specs,35102,107,text/html
http://www.nydailynews.com/amp/autos/eye-candy-mercedes-amg-project-concept-gallery-1.3490153,34217,30,text/html
http://www.nydailynews.com/new-york/queens/man-wanted-rape-woman-queens-construction-site-article-1.3426537,85823,107,text/html
http://www.nydailynews.com/autos/nissan/details/pricing/nissan-rogue-sport-2017-1.2941324?vtype=price,35145,107,text/html
http://www.nydailynews.com/sports/baseball/mets/mets-pitcher-seth-lugo-start-season-disabled-list-article-1.3016143,88722,112,text/html
http://www.nydailynews.com/autos/street-smarts/budget-new-car-article-1.2567922,96428,119,text/html
http://www.nydailynews.com/new-york/vintage-times-square-back-defining-moments-gallery-1.3400461?pmSlide=1.3400459,67863,22,text/html
http://www.nydailynews.com/sports/more-sports/esports-future-olympics-paris-article-1.3400571,88487,111,text/html
http://www.nydailynews.com/autos/nissan/details/pricing/nissan-pathfinder-2016-1.2484947?vtype=price,35366,107,text/html
http://www.nydailynews.com/amp/new-york/broadway-cast-moved-9-11-images-article-1.3483390,30913,33,text/html
http://www.nydailynews.com/newswires/entertainment/friends-family-gather-celebrate-life-dick-gregory-article-1.3500571,86293,107,text/html
http://www.nydailynews.com/news/politics/obama-names-members-puerto-rico-debt-tackling-control-board-article-1.2773159,89701,110,text/html
http://www.nydailynews.com/new-york/manhattan/human-skull-possibly-1800s-found-soho-construction-site-article-1.3477737,85873,106,text/html
http://www.nydailynews.com/autos/tags/camry,62297,125,text/html
http://www.nydailynews.com/newswires/entertainment/latest-lee-descendant-pastor-stands-church-problems-article-1.3498772,86144,107,text/html
http://www.nydailynews.com/newswires/entertainment/johnny-depp-kentucky-horse-farm-fails-sell-auction-article-1.3498875,84972,107,text/html
http://www.nydailynews.com/news/zoo-miami-move-animals-indoors-hurricane-irma-arrival-gallery-1.3482777,68669,21,text/html
http://www.nydailynews.com/news/remembering-fraunces-tavern-bombing-gallery-1.3195806,68419,21,text/html
http://www.nydailynews.com/entertainment/tv/viewers-slam-emmys-cutting-best-actress-nominee-video-clips-article-1.2798280,90790,125,text/html
http://www.nydailynews.com/blogs/dailypolitics/union-not-happy-working-families-party-blog-entry-1.2613154,38801,67,text/html
http://www.nydailynews.com/autos/jeep/details/pricing/jeep-grand-cherokee-srt-2016-1.2487752?vtype=price,35595,107,text/html
http://www.nydailynews.com/blogs/dailypolitics/probe-cuomo-administration-gop-2018-field-narrows-blog-entry-1.2629621,37961,67,text/html
http://www.nydailynews.com/new-york/vintage-times-square-back-defining-moments-gallery-1.3400461?pmSlide=1.3400446,68349,22,text/html
http://www.nydailynews.com/autos/latest-reviews/versatile-quiet-confident-refreshed-2014-dodge-journey-must-drive-article-1.1565432,88522,109,text/html
http://www.nydailynews.com/life-style/women-helping-women-article-1.3094843,85448,108,text/html
http://www.nydailynews.com/autos/tags/kia,69168,156,text/html
http://www.nydailynews.com/newswires/sports/packers-dealing-injuries-game-bengals-article-1.3509874,91724,108,text/html
http://www.nydailynews.com/newswires/news/business/leaders-tech-firms-remove-terror-posts-2-hours-article-1.3510238,92644,109,text/html
http://www.nydailynews.com/news/national/truck-driver-fired-giving-plywood-irma-victims-article-1.3495954,90194,114,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-metris-2017-1.2973466,34416,110,text/html
http://www.nydailynews.com/entertainment/gossip/stars-makeup-real-face-fame-gallery-1.21019,67275,22,text/html
http://www.nydailynews.com/news/national/russia-china-veto-sanctions-syria-article-1.2985104,91956,113,text/html
http://www.nydailynews.com/news/iconic-new-york-daily-news-front-covers-gallery-1.2272450,67262,21,text/html
http://www.nydailynews.com/entertainment/gossip/firefighter-responded-princess-diana-crash-tells-tale-article-1.3458178,91336,114,text/html
http://www.nydailynews.com/news/national/anthony-weiner-latest-sexting-scandal-probed-nypd-article-1.2802042,94993,124,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-slc-class-2017-1.2798245,36392,110,text/html
http://www.nydailynews.com/blogs/dailypolitics/team-de-blasio-county-committees-split-cuomo-blog-entry-1.2637939,39311,68,text/html
http://www.nydailynews.com/autos/jeep/details/colors/jeep-patriot-2017-1.2817114?vtype=colors,34820,107,text/html
http://www.nydailynews.com/news/politics/u-s-act-week-stop-economic-disaster-puerto-rico-article-1.2691928,89881,108,text/html
http://www.nydailynews.com/newswires/sports/weekend-soccer-games-called-mexico-earthquake-article-1.3509386,89923,109,text/html
http://www.nydailynews.com/tags/hurricane-harvey/stories/2,107550,158,text/html
http://www.nydailynews.com/tags/hurricane-harvey/stories/3,107403,157,text/html
http://www.nydailynews.com/news/politics/politicians-call-government-public-service-disgrace-article-1.2649321,93419,116,text/html
http://www.nydailynews.com/news/memoriam-remembering-famous-figures-lost-gallery-1.2947761?pmSlide=1.2947011,68824,21,text/html
http://www.nydailynews.com/autos/buick/details/colors/buick-verano-2016-1.2457729?vtype=colors,35070,107,text/html
http://www.nydailynews.com/autos/gmc/details/pricing/gmc-acadia-2015-1.2078735?vtype=price,36370,107,text/html
http://www.nydailynews.com/tags/hurricane-harvey/stories/4,107480,157,text/html
http://www.nydailynews.com/tags/hurricane-harvey/stories/5,107531,157,text/html
http://www.nydailynews.com/tags/hurricane-harvey/stories/6,107468,157,text/html
http://www.nydailynews.com/tags/hurricane-harvey/stories/7,102074,136,text/html
http://www.nydailynews.com/life-style/fashion/wife-hot-convict-raging-infidelity-article-1.3362400,91775,114,text/html
http://www.nydailynews.com/sports/basketball/steve-kerr-delivers-perfect-comeback-critics-warriors-article-1.3234882,91805,115,text/html
http://www.nydailynews.com/autos/news/opinion-mitsubishi-e-evolution-concept-continues-dangerous-trend-article-1.3508825,90022,115,text/html
http://www.nydailynews.com/sports/mets-pitchers-lived-potential-gallery-1.3234211?pmSlide=1.3234350,69179,22,text/html
http://www.nydailynews.com/newswires/news/business/3-watch-federal-reserve-wednesday-article-1.3507929,90277,107,text/html
http://www.nydailynews.com/new-york/fdny-rescues-window-washers-midtown-high-rise-article-1.3429719,86975,108,text/html
http://www.nydailynews.com/entertainment/gossip/blac-chyna-man-fires-back-rob-kardashian-tirade-article-1.3306434,90987,114,text/html
http://www.nydailynews.com/amp/sports/baseball/mets/amed-rosario-hospitalized-stomach-issue-mets-lineup-article-1.3506765,27855,31,text/html
http://www.nydailynews.com/autos/dodge/details/specs/dodge-durango-2018-1.2967043?vtype=specs,35294,108,text/html
http://www.nydailynews.com/new-york/papayas-salmonella-outbreak-1-dead-46-ill-cdc-article-1.3354954,88309,112,text/html
http://www.nydailynews.com/autos/news/honda-introduces-in-car-emoji-technology-article-1.3015334,83097,111,text/html
http://www.nydailynews.com/entertainment/awkward-celebrity-run-ins-gallery-1.1749801?pmSlide=1.3502966,70173,22,text/html
http://www.nydailynews.com/blogs/dailypolitics/spotlight-turned-back-capitol-blog-entry-1.2613153,39354,67,text/html
http://www.nydailynews.com/news/world/russian-military-helicopter-accidental-unleashes-rocket-van-article-1.3506667,86266,109,text/html
http://www.nydailynews.com/autos/news/autonomous-driving-regulations-nissan-new-leaf-article-1.3474946,96240,125,text/html
http://www.nydailynews.com/tags/michigan/stories/4,107450,159,text/html
http://www.nydailynews.com/tags/michigan/stories/3,107695,159,text/html
http://www.nydailynews.com/autos/scion/scion-im-2016-1.2338298,36355,110,text/html
http://www.nydailynews.com/autos/fiat/details/pricing/fiat-500-2016-1.2529972?vtype=price,35005,107,text/html
http://www.nydailynews.com/tags/michigan/stories/2,107402,160,text/html
http://www.nydailynews.com/life-style/health/selfies-detect-pancreatic-cancer-early-proposed-app-article-1.3455442,88827,112,text/html
http://www.nydailynews.com/tags/michigan/stories/8,107470,159,text/html
http://www.nydailynews.com/tags/michigan/stories/7,107420,159,text/html
http://www.nydailynews.com/tags/michigan/stories/6,107422,159,text/html
http://www.nydailynews.com/newswires/news/national/transgender-troops-re-enlist-military-article-1.3498507,89983,107,text/html
http://www.nydailynews.com/tags/michigan/stories/5,107577,159,text/html
http://www.nydailynews.com/news/world/refugees-trapped-greece-lose-hope-activist-group-offers-article-1.2815045,97232,114,text/html
http://www.nydailynews.com/tags/michigan/stories/9,107514,158,text/html
http://www.nydailynews.com/newswires/news/business/fedex-profit-falls-17-percent-hurt-tnt-cyberattack-article-1.3507300,89788,109,text/html
http://www.nydailynews.com/sports/march-madness-2016-cheerleaders-gallery-1.2565493?pmSlide=1.2565470,67569,22,text/html
http://www.nydailynews.com/entertainment/chloe-green-latest-woman-fall-bad-man-article-1.3394349,91719,117,text/html
http://www.nydailynews.com/new-york/nyc-crime/nypd-face-charges-assaulting-man-spilled-drink-article-1.3503117,87844,111,text/html
http://www.nydailynews.com/sports/more-sports/video-boxer-knocks-rival-brawls-cornerman-article-1.2851234,87320,111,text/html
http://www.nydailynews.com/tags/henrik-lundqvist,107570,160,text/html
http://www.nydailynews.com/entertainment/michael-jackson-1958-2009-remembering-king-pop-gallery-1.14907,68510,22,text/html
http://www.nydailynews.com/news/national/seattle-man-accusing-shooting-wife-death-uber-ride-article-1.3299584,89608,114,text/html
http://www.nydailynews.com/autos/street-smarts/daily-news-deal-week-2015-infiniti-q70-article-1.2416684,85696,114,text/html
http://www.nydailynews.com/amp/sports/soccer/u-s-soccer-stars-morgan-rapinoe-donating-salaries-charity-article-1.3495410,26179,30,text/html
http://www.nydailynews.com/new-york/60th-annual-national-puerto-rican-day-parade-gallery-1.3238869,68018,22,text/html
http://www.nydailynews.com/autos/bmw/details/specs/bmw-m3-2015-1.2078666?vtype=specs,35285,107,text/html
http://www.nydailynews.com/news/politics/lovett-dems-fear-de-blasio-involvement-2018-state-senate-race-article-1.3466082,97616,110,text/html
http://www.nydailynews.com/sports/basketball/curry-wrong-rip-armour-ceo-pro-trump-remarks-article-1.2969420,90869,117,text/html
http://www.nydailynews.com/autos/street-smarts/10-weirdest-cars-trucks-production-article-1.2411210,132020,154,text/html
http://www.nydailynews.com/life-style/100-000-banned-books-create-life-sized-parthenon-article-1.3321500,89166,111,text/html
http://www.nydailynews.com/entertainment/st-patrick-day-tv-movie-moments-gallery-1.2565437?old,67418,23,text/html
http://www.nydailynews.com/entertainment/gossip/pamela-anderson-pens-op-ed-urging-people-not-watch-pornography-article-1.2774893,91143,111,text/html
http://www.nydailynews.com/autos/mercedes-benz,63907,215,text/html
http://www.nydailynews.com/sports/more-sports/helen-maroulis-wins-first-ever-gold-u-s-women-wrestling-article-1.2757043,103750,146,text/html
http://www.nydailynews.com/life-style/kardashians-katwalk-kendall-jenner-modeling-career-gallery-1.1713200?pmSlide=1.3265306,68949,22,text/html
http://www.nydailynews.com/news/national/aunt-jemima-relatives-suing-pancake-company-2b-article-1.1966633,90204,106,text/html
http://www.nydailynews.com/news/national/clay-travis-1st-amendment-boobs-comments-cnn-segment-article-1.3498526,87769,110,text/html
http://www.nydailynews.com/autos/news/mini-electric-concept-nissan-smart-mirror-article-1.3455586,90658,126,text/html
http://www.nydailynews.com/autos/chevrolet/details/features/2018-chevrolet-silverado-1500-review-ratings-photos-specifications-2018-1.3451674?vtype=features,35559,107,text/html
http://www.nydailynews.com/tags/reince-priebus,109021,158,text/html
http://www.nydailynews.com/tags/dwayne-johnson/stories,109105,161,text/html
http://www.nydailynews.com/newswires/sports/prosecutors-argue-pistorius-jail-time-article-1.3505655,86297,107,text/html
http://www.nydailynews.com/autos/nissan/details/specs/nissan-rogue-sport-2017-1.2941324?vtype=specs,35135,107,text/html
http://www.nydailynews.com/newswires/entertainment/church-no-problem-lee-descendant-pastor-article-1.3498631,86180,107,text/html
http://www.nydailynews.com/autos/gallery-2017-chevrolet-malibu-photos-gallery-1.2790729,26803,20,text/html
http://www.nydailynews.com/autos/toyota/details/pricing/toyota-yaris-2016-1.2488512?vtype=price,34959,107,text/html
http://www.nydailynews.com/autos/types/sedan,175447,609,text/html
http://www.nydailynews.com/newswires/sports/pats-healthier-host-texans-article-1.3509902,90766,109,text/html
http://www.nydailynews.com/autos/ford/details/specs/ford-edge-2017-1.2993588?vtype=specs,34888,108,text/html
http://www.nydailynews.com/news/national/thousands-juggalos-rally-gang-branding-article-1.3500122,94176,117,text/html
http://www.nydailynews.com/news/never-before-seen-photos-aftermath-9-11-gallery-1.2630209,67539,21,text/html
http://www.nydailynews.com/autos/volvo/details/features/volvo-xc60-2016-1.2744171?vtype=features,35268,108,text/html
http://www.nydailynews.com/entertainment/new-america-female-north-dakota-governor-article-1.3493731,86925,108,text/html
http://www.nydailynews.com/autos/mazda/details/colors/mazda-cx-3-2017-1.2784798?vtype=colors,34698,107,text/html
http://www.nydailynews.com/amp/sports/opening-day-new-york-mets-atlanta-braves-gallery-1.3017745,47108,30,text/html
http://www.nydailynews.com/autos/dodge/details/specs/2018-dodge-journey-review-ratings-photos-specifications-2018-1.3489508?vtype=specs,34968,107,text/html
http://www.nydailynews.com/amp/sports/march-madness-2016-cheerleaders-gallery-1.2565493,45173,30,text/html
http://www.nydailynews.com/autos/mitsubishi/details/colors/mitsubishi-eclipse-cross-2018-1.3008060?vtype=colors,35107,107,text/html
http://www.nydailynews.com/news/national/jurors-acquit-baltimore-county-accused-kicking-suspect-article-1.3496167,87409,109,text/html
http://www.nydailynews.com/entertainment/gossip/chanel-apologizes-gabourey-sidibe-racial-profiling-claim-article-1.3159406,89583,112,text/html
http://www.nydailynews.com/sports/march-madness-2016-cheerleaders-gallery-1.2565493?pmSlide=1.2565492,67298,22,text/html
http://www.nydailynews.com/amp/life-style/fashion/meet-covergirl-coverboy-james-charles-gallery-1.2828136,38676,30,text/html
http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-c63-amg-coupe-2015-1.2078794,36905,110,text/html
http://www.nydailynews.com/sports/march-madness-2016-cheerleaders-gallery-1.2565493?pmSlide=1.2565491,67535,22,text/html
http://www.nydailynews.com/blogs/schoolyard/live-psal-basketball-championship-games-madison-square-garden-saturday-starting-10-m-blog-entry-1.1624288,35730,65,text/html
http://www.nydailynews.com/tags/food-recalls/stories,106795,154,text/html
http://www.nydailynews.com/entertainment/gossip/shia-labeouf-curses-cops-rant-american-article-1.3318006,91698,114,text/html
http://www.nydailynews.com/tags/draymond-green,107322,156,text/html
http://www.nydailynews.com/sports/football/giants/photos-parcells-hall-fame-career-gallery-1.1254018?pmSlide=1.1254002,68428,22,text/html
http://www.nydailynews.com/autos/street-smarts/bizarre-car-week-roy-roger-1963-pontiac-bonneville-article-1.2434359,88812,112,text/html
